"年別","月份","日本","韓國","北韓","香港","中國大陸","澳門","蒙古","越南","泰國","馬來西亞","新加坡","菲律賓","汶萊","印尼","柬埔寨","寮國","帝汶","緬甸","索羅門群島","吐瓦魯","印度","巴基斯坦","斯里蘭卡","孟加拉","尼泊爾","不丹","馬爾地夫","塞席爾","吉里巴斯","伊朗","伊拉克","巴林","南葉門","沙烏地阿拉伯","科威特","卡達","阿曼","以色列","約旦","敘利亞","黎巴嫩","阿拉伯聯合大公國","葉門","土耳其","賽普勒斯","阿富汗(觀光)","埃及","摩洛哥","阿爾及利亞","突尼西亞","利比亞","蘇丹","索馬利亞","南非","象牙海岸","奈及利亞","賴比瑞亞","幾內亞","安哥拉","剛果共和國","中非共和國","波札那","喀麥隆","查德","衣索匹亞","加彭","甘比亞","迦納","肯亞","賴索托","馬拉加西","模里西斯","馬利","馬拉威","莫三鼻克","尼日","盧安達","塞內加爾","獅子山","坦桑尼亞","烏干達","尚比亞","多哥","辛巴威","史瓦濟蘭","布吉納法索","貝南","赤道幾內亞","維德角島","吉布地","西撒哈拉","幾內亞比索","葛摩","留尼旺","聖多美及普林西比","美國","加拿大","百慕達","墨西哥","巴拿馬","巴貝多","巴哈馬","古巴","哥斯達黎加","多明尼加","瓜地馬拉","宏都拉斯","海地","牙買加","尼加拉瓜","薩爾瓦多","千里達及托貝哥","聖文森","貝里斯","格瑞那達","聖露西亞","聖克里斯多福","阿根廷","巴西","智利","委內瑞拉","玻利維亞","哥倫比亞","厄瓜多爾","巴拉圭","秘魯","烏拉圭","蘇利南","蓋亞納","澳洲","紐西蘭","裴濟","諾魯","帛琉","東加","巴布亞新幾內亞","萬那杜","馬紹爾","大溪地","密克羅尼西亞","比利時","法國","德國","義大利","荷蘭","英國","西班牙","瑞典","瑞士","挪威","丹麥","愛爾蘭","冰島","葡萄牙","芬蘭","奧地利","南斯拉夫","希臘","馬爾他","盧森堡","摩納哥","安道爾","列支敦斯登","白俄羅斯","烏克蘭","教廷","克羅埃西亞","波士尼亞","愛沙尼亞","立陶宛","拉脫維亞","馬其頓","斯洛凡尼亞","斯洛伐克","俄羅斯","東德","波蘭","捷克","匈牙利","阿爾巴尼亞","羅馬尼亞","保加利亞","摩爾多瓦","聖馬利諾"
"104","12","169366","69555","16","147481","327129","16794","150","12164","16560","61103","66871","14710","522","17750","209","5","9","582","6","5","2352","62","90","96","112","63","3","6","13","58","18","11","0","55","26","1","8","494","43","9","16","134","9","309","81","101","71","15","15","8","5","5","0","566","2","28","1","1","0","1","0","3","1","0","8","1","8","5","36","2","3","46","2","2","0","0","2","11","1","4","5","2","3","2","9","6","1","0","0","0","0","0","0","3","2","49805","9798","0","204","46","3","9","1","37","23","59","46","6","7","27","24","3","5","9","0","11","7","181","370","68","32","12","62","16","37","44","4","0","1","10459","1805","14","19","63","0","38","2","16","1","3","470","3103","4603","1198","1660","4720","714","715","835","196","315","169","9","905","270","496","0","108","2","35","2","0","4","30","111","0","79","4","18","52","28","5","51","127","517","0","313","369","122","4","104","42","4","0"
"105","1","143078","85640","5","87573","366409","5875","233","9437","9049","22928","24334","12340","239","14193","201","18","8","462","4","0","2348","80","64","98","117","82","1","1","13","83","14","2","1","91","18","4","10","514","55","17","16","87","5","409","36","142","89","14","14","11","6","7","0","405","1","39","0","0","0","0","0","3","5","0","7","0","4","8","38","0","1","14","2","0","4","0","1","7","2","3","3","4","3","4","18","13","0","1","0","0","0","0","0","3","10","37894","7656","0","229","94","1","13","2","25","22","26","47","7","5","25","29","1","2","19","0","9","13","174","394","86","37","11","77","32","60","34","16","4","1","8101","1331","20","9","94","1","9","4","7","8","1","454","3012","4586","1277","1713","4372","675","667","699","208","396","223","23","425","267","565","0","140","9","13","3","0","0","29","108","3","77","1","35","51","26","2","44","157","511","0","380","381","126","3","184","58","5","0"
"105","2","132982","76407","16","102906","405307","11525","351","15370","11137","39395","21304","10527","418","13766","165","30","10","568","12","2","2543","110","59","52","85","36","3","0","32","77","10","3","0","60","10","1","16","427","51","12","8","79","5","323","27","89","61","22","6","14","7","4","0","562","4","38","1","1","0","1","0","1","2","0","32","1","26","7","33","0","1","15","1","2","1","1","0","5","3","5","6","3","0","3","43","22","0","0","1","0","0","0","0","1","14","34505","7552","1","190","149","7","12","0","21","52","66","126","8","6","56","71","1","8","34","1","15","11","105","245","114","17","9","92","39","71","60","12","1","0","5158","928","47","40","50","2","5","4","17","9","2","423","3555","4301","1188","1515","4473","726","613","711","190","320","238","6","522","284","564","0","118","13","14","4","1","2","35","161","3","75","1","20","45","35","5","39","141","497","0","346","459","194","0","117","74","4","0"
"105","3","198744","56442","32","154015","363878","10879","256","14437","15922","47488","38377","13910","443","14226","182","19","4","702","8","2","3069","221","157","113","127","57","4","5","13","157","16","7","2","90","17","10","22","648","64","18","19","187","5","465","51","101","140","19","28","18","5","7","0","311","2","52","0","3","2","0","0","3","1","0","22","1","15","13","40","0","2","36","0","1","1","0","0","5","0","4","6","2","0","4","16","45","0","1","0","1","0","0","0","0","13","45683","10254","0","313","52","9","14","2","29","38","59","44","11","6","25","32","2","5","20","0","7","9","120","385","111","24","12","91","26","34","55","3","0","1","7752","1034","12","12","104","2","15","7","13","3","3","682","3513","7466","1671","1946","6200","980","857","993","300","405","247","21","614","283","728","1","131","4","33","3","3","2","36","180","1","95","5","41","47","33","7","38","134","534","0","355","329","147","4","157","92","1","1"
"105","4","129469","62668","16","102673","375567","8043","140","15197","18327","40557","31510","14676","271","13808","288","44","1","954","8","0","2794","117","75","112","103","67","2","3","20","98","33","9","1","124","12","2","14","705","71","23","29","160","33","492","40","50","155","21","15","17","8","21","0","409","9","45","0","0","3","1","0","0","1","0","6","0","10","9","21","0","2","31","3","5","1","0","1","7","1","4","3","3","0","4","8","31","2","0","0","0","0","0","0","3","20","42681","9283","0","309","91","4","10","3","42","28","50","58","15","16","31","61","9","7","15","1","0","7","90","379","105","41","14","105","37","32","68","9","2","0","7480","1183","17","4","69","3","16","10","13","1","4","469","3954","4938","1474","1963","5952","875","879","986","228","329","235","16","702","274","560","0","157","8","23","3","0","1","44","164","1","60","4","37","41","36","8","52","143","625","0","481","365","166","4","120","94","5","1"
"105","5","145428","64106","1","116644","327254","8658","243","14674","15712","35240","29493","15116","323","15097","280","25","22","584","15","17","3089","156","128","124","107","55","10","2","22","163","40","5","1","94","22","14","8","698","64","35","22","143","10","583","35","75","110","21","20","17","6","9","0","352","6","58","4","2","1","1","0","0","4","5","12","0","4","8","24","1","3","29","2","3","5","2","1","3","1","8","4","5","0","5","148","16","2","1","0","0","0","0","0","8","7","44098","9490","0","311","84","4","5","0","22","40","63","49","17","7","29","49","5","12","21","0","16","9","143","321","139","43","16","120","28","57","68","16","0","2","6240","1035","21","20","60","3","9","2","20","5","4","468","3430","4394","1448","1856","4999","828","737","742","180","308","241","12","460","270","477","0","137","4","21","3","2","2","50","221","2","83","2","34","47","40","6","40","133","721","0","426","301","183","4","172","100","6","1"
"105","6","130172","61599","18","130589","271478","12687","221","15734","11757","29746","34467","14145","270","17029","217","20","10","694","6","2","2659","112","78","68","90","48","7","0","29","94","9","3","1","74","11","3","12","399","50","12","19","105","6","313","45","103","57","10","5","16","5","7","0","352","1","54","4","0","0","0","0","6","4","0","5","0","14","8","22","23","0","19","1","10","0","0","0","3","1","5","5","4","1","5","54","23","1","0","0","0","0","0","0","2","4","47408","6090","0","203","84","3","7","3","20","46","87","86","5","2","35","51","3","3","34","1","9","5","84","251","114","22","5","77","20","54","54","2","2","2","5324","932","10","14","134","3","6","3","14","31","4","456","2909","3749","1210","1454","4140","766","679","628","176","274","165","14","557","214","457","0","110","6","22","3","0","3","29","166","1","70","2","28","42","43","3","29","82","682","1","395","267","152","9","132","57","3","0"
"105","7","133795","71641","19","134596","299805","15128","152","15432","10281","26167","21393","12274","357","17157","205","37","8","699","32","4","2760","113","108","98","140","75","3","0","16","209","35","29","0","120","19","18","17","656","52","22","8","99","3","332","37","65","121","28","19","14","3","4","0","446","1","38","4","2","2","4","0","3","4","0","10","0","11","7","26","0","6","35","0","5","1","0","0","4","2","8","41","0","1","5","45","40","1","0","0","0","0","0","0","3","11","42862","8146","0","314","79","3","8","2","25","46","45","81","15","7","23","28","5","5","33","1","8","7","66","301","92","38","3","82","31","25","40","1","0","1","5068","943","29","13","87","1","3","5","18","10","3","635","3733","4117","1283","2085","5051","899","569","995","275","364","313","17","575","230","637","0","181","11","28","5","4","1","37","115","0","102","5","23","75","63","10","164","202","684","1","345","315","209","4","125","60","3","1"
"105","8","187065","78023","13","143072","248538","20574","214","17041","13632","23685","19165","13130","318","14898","272","40","7","962","18","14","3133","99","142","119","180","53","3","0","38","146","20","9","0","110","31","9","16","464","68","16","22","119","10","400","44","106","104","15","31","11","2","14","0","624","6","42","4","0","0","2","0","1","3","0","18","0","30","19","39","0","4","27","1","3","9","0","0","4","2","6","13","1","1","5","47","37","0","0","0","0","0","0","0","7","28","38884","7642","0","293","97","5","10","7","29","42","69","101","8","13","49","75","6","25","35","0","21","17","63","337","110","37","9","61","36","67","80","10","6","0","4087","849","24","12","81","0","24","4","26","1","0","451","3394","4259","1256","1862","4623","952","484","704","177","325","272","13","527","163","579","0","127","14","28","5","2","4","25","137","1","80","4","44","34","37","9","56","124","706","1","486","319","165","4","117","49","3","0"
"105","9","157828","72200","13","107424","214764","11240","567","17100","14084","40289","27245","12871","382","15634","317","22","7","1003","48","18","2627","99","66","69","155","67","5","4","33","155","23","4","1","72","13","4","18","569","45","10","12","97","4","278","50","97","82","5","9","13","6","8","0","327","1","37","3","2","2","1","0","3","0","2","55","1","35","3","21","2","1","19","4","16","2","0","4","3","3","2","8","4","1","5","128","43","0","2","0","1","0","0","0","3","21","34572","6933","1","197","119","4","6","1","28","58","72","149","43","2","61","71","6","16","64","1","32","31","76","244","121","25","12","80","41","126","75","9","3","1","5865","1040","13","24","69","2","28","4","34","12","7","545","3077","4772","1230","1779","3970","907","651","775","177","306","202","15","467","242","515","0","119","7","33","0","0","1","24","129","1","47","4","28","48","18","2","52","158","712","1","460","414","144","2","147","73","7","1"
"105","10","167336","73819","26","117477","215390","8867","225","18938","23289","42186","35141","15665","345","15721","370","42","39","1375","18","19","2907","116","108","96","128","60","5","3","20","133","15","16","2","67","38","3","10","702","57","20","27","91","11","426","63","64","83","18","18","9","2","8","0","402","6","62","6","0","1","2","0","0","3","0","9","0","7","32","18","0","4","20","4","2","1","1","1","5","2","7","12","6","3","4","19","36","0","0","0","0","0","0","0","4","9","46751","11471","0","332","79","2","8","3","44","48","66","90","14","5","33","58","11","23","17","0","4","14","141","497","130","44","23","105","30","44","93","15","1","1","9161","1183","30","8","87","0","17","5","29","7","8","774","4397","6457","1807","2508","5958","1024","904","1237","290","495","293","46","556","408","612","0","129","34","46","4","4","6","40","211","0","154","7","51","42","91","11","70","208","879","1","794","515","128","6","165","131","7","0"
"105","11","186045","82274","13","117470","202986","9018","175","21026","20831","54980","52622","15288","429","16376","614","36","58","819","7","3","3057","119","157","148","113","65","2","5","22","97","22","9","0","45","18","10","16","655","62","11","19","111","10","417","81","81","102","19","14","12","6","8","0","340","6","51","2","3","0","2","1","0","2","3","10","0","2","7","32","47","0","32","5","1","12","0","0","11","2","6","13","2","1","19","23","25","4","2","0","0","0","1","0","0","8","52438","11427","1","267","64","2","16","1","39","38","55","58","7","9","22","56","3","3","13","0","2","6","90","286","107","39","9","83","32","28","51","3","1","1","7527","1212","19","5","47","2","32","3","27","1","9","695","3793","5998","1887","2347","5335","1109","929","952","250","443","292","38","484","433","676","0","120","4","26","6","3","3","28","143","3","96","8","51","87","67","5","57","184","868","0","952","630","161","10","165","76","2","0"
"105","12","183760","99578","9","160082","220358","17788","196","22250","31619","71759","72216","22533","814","20815","538","23","58","1082","8","1","2564","149","115","153","139","93","7","3","15","83","30","3","1","70","57","7","20","581","51","9","16","94","8","353","91","89","65","16","10","16","3","2","1","547","2","37","1","0","1","3","0","0","1","0","19","1","10","11","36","4","0","53","2","2","4","3","0","4","4","2","6","1","3","3","12","24","0","0","0","0","0","0","0","2","8","56112","10253","0","180","41","3","18","4","37","34","33","75","9","7","31","36","5","1","13","0","3","7","129","531","97","39","15","91","23","35","65","4","0","0","10598","2006","19","22","36","2","11","3","10","23","9","575","3613","4761","1371","2226","4794","945","775","803","203","330","221","23","817","317","497","0","103","8","43","5","2","0","21","148","1","90","2","41","55","40","4","40","131","555","2","437","456","109","5","151","103","0","1"
"106","1","129403","112078","14","104092","255689","7951","207","17948","16955","28560","25037","16772","241","12887","507","29","6","618","4","4","2153","102","38","82","163","96","3","1","13","93","15","4","0","56","43","3","6","617","61","6","19","90","9","348","20","50","57","11","14","13","3","6","1","486","2","22","1","0","0","1","0","3","1","0","8","0","3","5","23","0","2","13","2","0","7","0","0","13","0","4","6","0","1","5","21","13","1","0","1","0","0","0","0","1","2","44235","9296","0","238","118","7","5","1","31","36","36","66","8","6","34","35","0","7","21","1","9","11","129","409","109","17","19","96","31","67","64","5","1","0","8690","1685","24","29","36","5","7","4","5","124","3","554","3441","4765","1281","1996","5290","881","769","844","318","635","313","28","422","285","586","1","138","7","47","1","1","2","28","113","0","136","0","33","56","27","3","50","142","501","0","381","438","149","5","124","75","5","0"
"106","2","148108","94803","10","95651","202287","10532","359","29395","21767","45750","25884","16918","234","14922","228","44","10","822","15","4","2983","106","41","59","115","36","5","1","18","90","8","3","0","42","15","5","12","498","83","12","10","77","7","338","11","24","82","20","11","14","3","1","0","589","4","42","1","2","0","2","0","2","1","1","37","0","13","12","28","0","5","23","2","1","4","0","0","12","3","4","5","1","6","9","80","17","2","0","0","0","0","0","0","5","5","35480","7466","1","223","103","6","18","46","31","41","66","134","21","9","57","81","3","20","51","1","18","23","91","276","93","29","11","69","42","61","59","8","4","0","5548","862","15","11","80","3","10","11","33","127","1","420","3485","4453","1246","1737","4413","757","689","813","232","326","263","23","334","315","491","0","124","14","24","3","1","1","39","148","0","72","2","48","48","40","3","54","142","537","0","419","435","136","19","100","68","1","1"
"106","3","197824","86945","32","115550","201599","8494","281","33793","31346","54734","42052","24374","290","14943","167","23","12","1033","9","1","3278","183","135","123","117","45","3","6","20","165","23","9","0","83","26","3","5","895","60","17","26","166","5","722","17","33","119","19","37","14","3","11","0","426","4","52","0","2","0","2","1","1","3","0","17","1","11","7","38","1","4","43","1","0","5","1","1","7","1","7","11","0","1","8","45","29","0","1","0","0","1","0","0","4","4","49970","10732","0","394","102","1","9","1","52","39","46","54","16","9","24","49","4","1","25","0","6","7","151","497","139","26","6","146","45","46","70","11","8","2","7461","1083","19","29","59","2","17","6","16","90","8","734","4178","9179","2004","2401","5969","1084","886","1177","392","518","281","14","547","420","844","0","188","9","38","2","5","5","48","199","0","76","5","52","84","39","5","87","170","923","1","625","419","205","27","173","145","3","1"
"106","4","126712","84249","7","177852","214196","12933","175","33337","34713","42931","34247","34000","162","13601","1907","44","10","1797","19","4","3083","138","104","112","139","65","4","0","20","110","37","8","1","84","15","6","8","858","107","17","31","134","36","460","18","23","117","13","32","10","5","25","0","428","4","43","0","4","0","0","0","0","1","0","20","3","4","9","14","1","8","72","4","2","7","0","1","4","2","16","6","0","3","5","37","18","0","0","0","0","0","0","0","4","2","50541","10328","0","529","126","11","3","4","43","68","80","71","17","10","47","58","10","6","22","2","7","8","133","484","110","31","19","159","46","39","75","14","2","0","9944","1467","9","17","63","2","20","4","8","170","4","736","4591","7471","1435","2397","6571","1051","837","1218","290","424","309","13","829","319","734","0","164","8","52","4","1","4","32","153","0","95","13","56","55","53","5","67","149","674","1","531","322","193","11","186","107","0","0"
"106","5","146179","79533","30","120042","201867","8480","233","29249","25198","40872","31327","26916","112","14139","625","24","6","1052","5","7","3336","125","112","123","133","55","6","0","36","248","26","4","0","90","21","3","20","712","56","28","34","126","8","429","24","28","128","17","25","15","3","5","0","406","5","26","1","2","1","1","0","5","4","3","7","1","4","7","26","0","1","22","0","5","10","1","0","3","2","4","9","2","3","4","15","18","0","0","1","0","0","0","1","2","2","46232","9051","1","333","88","2","3","2","25","34","46","65","13","10","27","27","2","13","14","0","11","4","127","363","150","38","14","107","31","54","69","6","3","2","6323","1067","12","20","41","2","9","4","15","70","2","564","3663","4622","1453","1809","5223","845","704","837","160","379","253","17","505","329","511","0","149","10","22","3","0","2","73","221","4","84","3","22","33","50","8","55","117","841","0","526","309","161","8","150","85","5","0"
"106","6","141973","72031","6","135182","189078","12736","155","37382","19247","43856","36895","24550","185","23410","433","38","6","972","14","10","2576","91","97","68","126","49","2","2","17","149","13","3","0","45","16","2","6","567","56","18","20","134","2","302","23","31","70","4","8","3","2","2","0","338","4","32","2","2","1","1","0","0","2","0","16","2","4","10","29","2","6","17","1","1","10","1","4","6","0","10","8","1","1","15","44","21","0","1","2","0","0","0","0","3","3","52135","7217","0","347","71","4","6","2","23","61","67","131","26","9","47","58","19","13","27","0","7","12","120","351","139","40","17","95","31","71","54","8","3","0","6783","1125","8","5","85","4","16","6","21","57","4","528","3083","3680","1393","1489","4905","894","704","746","255","354","255","26","543","322","491","0","147","5","24","3","3","1","38","193","1","74","5","38","66","56","4","34","165","634","0","393","267","234","5","136","77","4","0"
"106","7","131238","71320","8","139586","237251","17237","181","37248","18096","23119","22423","18609","105","18212","661","30","11","1189","9","9","2910","98","78","92","138","54","5","0","12","119","57","7","1","134","8","5","15","655","41","26","17","130","9","357","20","31","93","21","31","17","3","23","1","527","2","16","4","3","0","4","0","1","8","0","11","0","9","13","12","0","7","18","1","1","6","1","3","5","2","1","11","2","0","17","64","47","4","0","0","0","0","0","0","2","2","47532","8783","1","306","77","4","5","3","26","44","46","79","20","1","49","29","10","5","32","0","8","21","86","308","80","39","20","77","38","79","58","13","2","1","5565","1046","8","15","69","2","10","3","22","35","2","790","3995","4215","1504","2639","4762","927","599","872","264","349","260","12","534","220","598","0","142","9","32","3","0","2","33","175","2","141","2","32","69","41","2","61","144","669","0","490","336","193","2","136","47","0","3"
"106","8","172243","75728","57","155907","249999","21141","399","31684","15518","30204","22502","19711","83","14812","923","248","7","1204","27","13","2873","128","206","94","233","84","7","2","30","294","13","11","0","137","14","9","54","658","80","17","84","198","14","540","69","54","88","21","62","11","1","3","1","837","11","63","2","1","0","1","3","33","9","0","24","0","12","32","16","3","8","27","3","5","23","4","3","10","4","7","66","22","3","18","60","53","6","0","0","1","0","0","0","8","5","41991","9401","3","681","58","8","17","9","45","90","64","125","26","13","54","70","23","26","48","2","25","20","332","630","224","57","12","182","36","88","75","39","2","1","4574","961","8","31","49","4","7","0","32","43","6","597","4115","4467","1702","2121","4968","1172","647","905","203","411","343","17","737","343","580","0","153","13","71","3","2","10","92","425","0","163","5","171","146","139","17","145","317","1380","0","784","413","361","7","272","94","21","4"
"106","9","164392","72012","48","108857","224691","12652","812","31306","18325","38217","26365","19875","159","15283","1274","55","9","1213","56","22","3106","165","136","171","138","63","9","1","59","125","25","7","0","57","10","9","4","697","90","16","14","174","3","426","16","26","114","13","13","12","5","4","0","346","4","39","3","0","1","0","1","3","7","0","66","1","22","11","20","3","8","16","2","12","11","0","1","4","2","4","8","3","0","13","241","44","1","1","1","0","0","0","0","8","6","36134","7626","1","344","71","4","5","1","33","79","76","138","24","5","61","80","2","30","98","0","32","31","103","314","109","44","14","107","45","77","87","24","3","2","6280","1010","20","45","65","3","37","9","22","30","3","587","3265","4936","1318","1834","4547","871","712","816","180","417","258","18","527","286","594","0","182","13","26","1","4","1","49","182","2","97","2","44","41","37","6","42","155","762","0","515","292","141","3","139","94","4","0"
"106","10","160337","94207","8","106813","263826","9388","289","34559","26473","45433","35959","24363","139","14559","991","68","12","1360","16","16","2715","132","161","106","157","44","5","0","35","96","17","39","1","71","12","7","11","1051","75","17","25","105","5","391","22","45","126","34","23","13","3","16","0","448","2","58","4","1","4","1","0","1","2","0","20","1","4","10","25","5","1","38","2","2","17","0","0","5","5","9","10","3","3","5","32","36","5","0","1","0","0","0","0","2","4","46511","11364","0","360","36","19","4","2","36","67","55","62","20","14","46","61","11","12","24","3","5","15","173","390","132","38","16","121","51","60","74","14","1","3","7924","1281","13","42","65","1","25","4","10","23","10","796","4524","7007","1782","2447","6367","953","921","1123","338","529","332","26","543","345","963","0","161","16","19","2","3","2","28","193","2","97","7","35","62","87","3","47","181","847","0","596","498","183","5","198","114","3","1"
"106","11","192988","98161","20","123587","244056","10343","239","33748","28232","61221","52608","31747","195","15028","1108","147","7","1322","9","13","3058","158","169","357","104","62","4","2","43","105","18","11","1","82","21","14","16","858","51","22","20","163","1","361","32","39","114","27","15","17","7","7","0","359","2","41","1","1","2","1","0","3","1","0","17","0","2","6","27","2","1","30","2","1","17","0","0","7","2","10","15","1","0","2","47","50","2","0","0","0","1","1","1","6","1","53831","14112","1","343","36","5","19","3","26","59","52","73","21","17","32","61","1","3","18","0","17","10","111","340","121","48","7","123","37","19","49","13","1","3","8705","1174","8","30","62","0","12","4","19","32","2","771","4624","6411","1939","2470","6623","1122","904","1076","244","496","293","28","609","369","834","0","183","12","31","1","4","7","33","173","2","119","4","63","97","62","4","58","151","896","0","536","428","204","5","121","99","3","1"
"106","12","187457","113641","4","157646","248010","19411","296","33680","36664","73122","70278","32949","415","17835","1341","54","40","1257","11","10","2891","132","86","136","141","86","3","0","25","134","23","6","1","61","30","5","8","605","55","11","13","151","9","360","29","34","84","17","14","9","13","5","1","567","4","34","1","2","1","4","0","0","5","0","14","0","4","15","15","2","3","71","3","1","3","1","0","4","2","6","7","1","3","6","29","43","2","0","0","0","1","0","0","6","1","56773","12311","1","249","45","1","6","1","27","37","68","57","16","21","23","40","2","4","19","0","4","10","137","432","95","26","8","111","18","53","43","10","3","1","13095","1878","15","30","55","3","18","7","9","83","5","589","3858","4777","1539","2152","5220","810","734","826","204","376","225","15","799","315","651","1","144","16","34","2","0","2","30","144","0","99","0","34","43","39","4","41","155","562","0","404","319","144","9","118","110","6","0"
"107","1","161912","129355","15","98876","218648","7565","257","25401","23329","31359","31314","30927","120","13026","686","44","13","1082","16","3","2579","111","91","67","179","110","5","2","17","138","61","28","0","88","39","9","30","722","79","13","48","82","10","327","10","29","84","9","27","12","6","5","0","430","1","18","1","3","0","2","0","0","5","0","7","0","7","8","23","2","0","33","0","3","6","3","0","2","5","4","9","0","4","8","32","26","2","1","0","0","0","1","0","1","1","41329","9752","0","344","77","5","8","1","35","48","60","72","17","21","29","53","2","9","32","0","8","11","159","414","151","32","13","102","31","93","41","12","2","0","11178","1511","12","77","52","1","10","3","16","106","2","559","3421","4951","1517","1818","4831","849","752","733","252","437","282","21","414","286","656","0","118","9","32","1","2","6","59","145","2","111","3","32","58","40","3","42","137","646","0","492","332","172","6","137","84","5","0"
"107","2","124290","92515","2","97234","289758","12161","449","33615","18286","36364","19603","24491","246","13614","1158","64","9","1086","15","1","2556","83","70","71","86","54","2","1","13","74","24","0","0","40","18","5","24","589","35","13","15","95","2","362","21","24","63","22","14","9","8","2","0","591","3","25","1","1","3","1","0","4","1","0","38","0","15","6","27","6","0","21","1","4","1","1","1","7","5","5","5","1","1","11","66","27","0","0","1","0","0","0","0","4","5","38793","9153","0","245","82","5","9","1","27","50","89","134","21","12","66","84","7","12","52","2","14","22","112","302","130","40","14","78","41","78","59","18","0","0","5599","972","8","38","69","2","21","1","14","26","2","442","3768","4271","1369","1746","4751","775","630","698","216","580","255","21","497","278","658","1","138","17","15","0","4","2","16","172","0","90","2","33","61","48","7","30","117","656","1","388","368","149","6","97","58","2","0"
"107","3","205930","78392","27","139427","191805","11559","369","53898","36595","60120","42920","45098","305","18102","1334","29","19","1933","12","6","3822","178","116","122","191","80","14","2","33","112","25","4","1","50","43","6","19","1068","65","16","31","157","7","438","30","45","111","32","15","18","9","6","1","438","4","53","0","5","2","3","0","0","3","1","29","0","7","7","28","1","0","41","2","1","2","1","0","7","3","2","2","0","2","7","80","41","4","0","0","0","0","0","2","2","0","55484","15384","1","438","44","5","9","0","31","69","68","88","26","19","44","53","2","23","41","1","19","10","135","446","146","38","8","127","39","51","67","14","1","1","9020","1160","9","79","72","5","16","10","24","58","6","783","4233","7083","1748","2035","8201","1164","938","1073","449","703","379","73","866","388","893","0","166","21","23","3","5","4","48","161","0","101","3","42","67","60","8","92","196","766","0","604","449","208","5","178","86","4","1"
"107","4","127138","66555","25","113778","227749","8805","242","47002","34121","43957","35230","44851","155","15431","2109","52","7","2880","8","5","3465","184","159","179","172","69","15","1","18","120","57","10","1","73","36","11","20","884","81","28","36","161","17","427","35","20","159","30","28","13","14","21","0","536","4","55","0","2","4","0","0","3","5","1","10","0","6","8","22","0","6","39","1","2","2","1","0","6","3","7","13","4","3","3","23","29","0","0","0","0","1","2","0","5","6","49309","11156","0","404","70","7","4","4","40","49","85","67","23","17","47","59","8","4","28","3","7","7","186","607","141","48","23","120","59","40","91","8","1","1","8819","1487","9","29","62","5","13","9","20","21","4","683","5393","5891","1632","2153","6542","1071","852","1095","266","496","302","23","559","378","869","0","148","21","34","2","3","7","38","203","1","104","6","63","75","93","17","38","204","750","0","806","511","246","7","200","88","1","2"
"107","5","150928","76389","28","113622","191579","9341","214","43851","25952","38230","34403","45424","128","15169","1135","30","35","1434","23","12","3252","133","112","120","166","57","7","0","29","75","11","2","2","27","33","3","1","647","40","15","14","141","5","316","29","23","79","17","12","9","3","10","1","274","2","44","1","1","0","2","1","1","3","1","11","0","6","9","10","0","2","35","0","3","10","0","0","8","0","11","12","0","4","9","58","26","1","0","0","0","1","0","0","2","1","44580","10314","0","299","41","3","6","2","14","22","72","81","48","7","32","53","7","10","22","0","14","10","109","329","148","45","11","118","12","41","65","8","2","0","5950","929","7","27","72","2","12","6","11","31","0","486","4119","4423","1544","1800","4883","839","559","823","154","422","277","19","434","287","610","1","133","8","16","3","2","6","48","199","0","69","4","37","50","29","4","32","148","622","0","593","303","158","6","144","70","9","2"
"107","6","134146","64436","10","134794","193886","12857","191","48098","20861","44603","33987","39632","194","24433","845","54","10","1430","6","8","3242","121","211","150","164","70","2","1","24","159","32","12","0","72","25","9","21","707","53","17","36","184","2","450","24","39","74","20","16","15","6","6","1","384","6","66","1","1","0","1","0","1","3","0","10","0","8","10","13","0","2","31","1","2","9","1","1","8","1","12","9","1","3","10","131","13","1","0","0","0","2","0","0","3","4","52350","7413","1","277","51","4","8","2","39","40","82","150","10","4","46","66","1","11","26","0","7","10","86","344","148","32","25","136","55","43","79","8","0","1","6836","1111","32","30","68","3","29","5","19","22","6","501","3953","4389","1501","1773","4927","1064","788","669","206","427","255","28","635","302","532","0","133","9","33","2","1","5","42","358","2","57","1","39","53","39","6","31","153","864","0","606","257","168","4","126","93","5","0"
"107","7","129363","63015","38","145825","225176","15943","194","50611","21081","23010","23082","29785","109","20514","538","35","5","1441","20","6","3256","150","83","78","141","64","3","0","14","141","31","13","1","103","25","10","28","655","66","9","12","156","9","392","25","94","104","17","20","11","11","12","0","516","3","46","3","1","16","3","2","6","6","3","17","1","9","7","18","2","4","25","4","7","4","0","0","4","1","8","35","0","2","7","37","14","3","1","2","0","0","1","3","4","4","47820","9460","1","465","31","6","7","4","30","28","85","127","26","9","44","62","1","15","39","0","11","24","92","373","124","31","6","123","38","82","69","5","5","2","7357","1252","8","25","93","4","22","6","40","13","5","675","4559","4572","1625","2739","5451","1087","711","992","235","490","302","25","538","214","811","1","139","8","31","7","17","6","37","232","0","89","8","43","56","79","7","81","217","720","0","626","414","145","25","177","93","3","1"
