"年別","月份","國家名稱","1-12歲","13-19歲","20-29歲","30-39歲","40-49歲","50-59歲","60歲以上","小計"
"Year","Month","Countries","1-12Years","13-19Years","20-29Years","30-39Years","40-49Years","50-59Years","60Years and Over","Subtotals"
"102","5","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0"
"102","5","貝南(Benin)","0","0","0","0","0","0","0","0"
"102","5","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0"
"102","5","維德角島(Cape Verde)","0","0","0","0","0","0","0","0"
"102","5","吉布地(Djibouti)","0","0","0","0","0","0","0","0"
"102","5","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0"
"102","5","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0"
"102","5","葛摩(Comoros)","0","0","0","0","0","0","0","0"
"102","5","留尼旺(Reunion)","0","0","0","0","0","0","0","0"
"102","5","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0"
"102","5","美國(United States of America)","741","407","3077","5881","4715","6888","8352","30061"
"102","5","加拿大(Canada)","136","95","638","771","723","1640","2088","6091"
"102","5","百慕達(Bermuda)","0","0","0","0","0","0","0","0"
"102","5","墨西哥(Mexico)","0","0","1","1","4","1","0","7"
"102","5","巴拿馬(Panama)","0","0","0","1","2","0","1","4"
"102","5","巴貝多(Barbados)","0","0","0","0","0","0","0","0"
"102","5","巴哈馬(Bahamas)","0","0","0","0","0","0","0","0"
"102","5","古巴(Cuba)","0","0","0","0","0","0","0","0"
"102","5","哥斯達黎加(Costa Rica)","0","0","0","0","0","0","0","0"
"102","5","多明尼加(Dominican Rep.)","0","0","0","0","0","0","0","0"
"102","5","瓜地馬拉(Guatemala)","0","0","0","0","0","0","0","0"
"102","5","宏都拉斯(Honduras)","0","0","0","0","0","0","0","0"
"102","5","海地(Haiti)","0","0","0","0","0","0","0","0"
"102","5","牙買加(Jamaica)","0","0","0","0","0","0","0","0"
"102","5","尼加拉瓜(Nicaragua)","0","0","0","0","0","0","0","0"
"102","5","薩爾瓦多(El Salvador)","0","0","0","0","0","0","0","0"
"102","5","千里達及托貝哥(Trinidad)","0","0","0","0","0","0","0","0"
"102","5","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0"
"102","5","貝里斯(Belize)","0","0","0","0","0","0","0","0"
"102","5","格瑞那達(Grenada)","0","0","0","0","0","0","0","0"
"102","5","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0"
"102","5","聖克里斯多福(St. Christopher)","0","0","0","0","0","0","0","0"
"102","5","阿根廷(Argentina)","0","0","0","0","0","0","0","0"
"102","5","巴西(Brazil)","0","0","0","0","0","0","0","0"
"102","5","智利(Chile)","0","0","0","0","0","0","0","0"
"102","5","委內瑞拉(Venezuela)","0","0","0","0","0","0","0","0"
"102","5","玻利維亞(Bolivia)","0","0","0","0","0","0","0","0"
"102","5","哥倫比亞(Colombia)","0","0","0","0","0","0","0","0"
"102","5","厄瓜多爾(Ecuador)","0","0","0","0","0","0","0","0"
"102","5","巴拉圭(Paraguay)","0","0","0","0","0","0","0","0"
"102","5","秘魯(Peru)","0","0","0","0","0","0","0","0"
"102","5","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0"
"102","5","蘇利南(Suriname)","0","0","0","0","0","0","0","0"
"102","5","蓋亞納(Guyana)","0","0","0","0","0","0","0","0"
"102","5","澳洲(Australia)","165","302","510","901","635","1011","1160","4684"
"102","5","紐西蘭(New Zealand)","0","0","0","0","0","0","0","0"
"102","5","裴濟(Fiji)","0","0","0","0","0","0","0","0"
"102","5","諾魯(Nauru)","0","0","0","0","0","0","0","0"
"102","5","帛琉(Palau)","45","43","508","759","268","140","60","1823"
"102","5","東加(Tonga)","0","0","0","0","0","0","0","0"
"102","5","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","0","0"
"102","5","萬那杜(Vanuatu)","0","0","1","0","1","3","4","9"
"102","5","馬紹爾(Marshall)","0","0","0","0","0","0","0","0"
"102","5","大溪地(Tahiti)","0","0","0","0","0","0","0","0"
"102","5","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","0"
"102","5","比利時(Belgium)","0","0","0","0","0","0","0","0"
"102","5","法國(France)","70","37","436","980","622","646","380","3171"
"102","5","德國(Germany)","36","27","305","942","638","873","786","3607"
"102","5","義大利(Italy)","0","0","0","0","0","0","0","0"
"102","5","荷蘭(Netherlands)","33","25","179","462","391","323","242","1655"
"102","5","英國(U.K.)","0","0","0","0","0","0","0","0"
"102","5","西班牙(Spain)","0","0","0","0","0","0","0","0"
"102","5","瑞典(Sweden)","0","0","0","0","0","0","0","0"
"102","5","瑞士(Switzerland)","0","0","0","0","0","0","0","0"
"102","5","挪威(Norway)","0","0","0","0","0","0","0","0"
"102","5","丹麥(Denmark)","0","0","0","0","0","0","0","0"
"102","5","愛爾蘭(Ireland)","0","0","0","0","0","0","0","0"
"102","5","冰島(Iceland)","0","0","0","0","0","0","0","0"
"102","5","葡萄牙(Portugal)","0","0","0","0","0","0","0","0"
"102","5","芬蘭(Finland)","0","0","0","0","0","0","0","0"
"102","5","奧地利(Austria)","27","12","174","433","408","688","667","2409"
"102","5","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0"
"102","5","希臘(Greece)","0","0","0","0","0","0","0","0"
"102","5","馬爾他(Malta)","0","0","0","0","0","0","0","0"
"102","5","盧森堡(Luxembourg)","0","0","0","0","0","0","0","0"
"102","5","摩納哥(Monaco)","0","0","0","0","0","0","0","0"
"102","5","安道爾(Andorra)","0","0","0","0","0","0","0","0"
"102","5","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0"
"102","5","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0"
"102","5","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0"
"102","5","教廷(Holy See)","0","0","0","0","0","0","0","0"
"102","5","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0"
"102","5","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0"
"102","5","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0"
"102","5","立陶宛(Lithuania)","0","0","0","0","0","0","0","0"
"102","5","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0"
"102","5","馬其頓(Macedonia)","0","0","0","0","0","0","0","0"
"102","5","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0"
"102","5","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0"
"102","5","俄羅斯(Russian Federation)","0","0","0","3","3","2","1","9"
"102","5","東德(German Democratic)","0","0","0","0","0","0","0","0"
"102","5","波蘭(Poland)","0","0","0","0","0","0","0","0"
"102","5","捷克(Czech)","0","0","0","0","0","0","0","0"
"102","5","匈牙利(Hungary)","0","0","0","0","0","0","0","0"
"102","5","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0"
"102","5","羅馬尼亞(Romania)","0","0","0","0","0","0","0","0"
"102","5","保加利亞(Bulgaria)","0","0","0","0","0","0","0","0"
"102","5","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0"
"102","5","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0"
"102","6","日本(Japan)","22665","14886","37529","58304","45489","35267","32594","246734"
"102","6","韓國(Korea)","2775","3151","11119","12425","8427","5647","4553","48097"
"102","6","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0"
"102","6","香港(Hong Kong)","8875","6810","24540","46439","39002","31133","17976","174775"
"102","6","中國大陸(Mainland China)","10087","4878","17335","48180","62236","63292","41921","247929"
"102","6","澳門(Macao)","1515","996","5045","9335","9370","8271","4877","39409"
"102","6","蒙古(Mongolia)","0","0","0","0","0","0","0","0"
"102","6","越南(Vietnam)","3175","911","2824","7203","6639","7646","5050","33448"
"102","6","泰國(Thailand)","2378","2583","13795","13655","9926","7579","5187","55103"
"102","6","馬來西亞(Malaysia)","1600","1156","4020","5575","4787","3434","2535","23107"
"102","6","新加坡(Singapore)","2436","1852","4724","6114","5293","3221","2429","26069"
"102","6","菲律賓(Philippines)","372","367","1082","1436","1236","1118","730","6341"
"102","6","汶萊(Brunei)","0","0","0","0","0","0","1","1"
"102","6","印尼(Indonesia)","1026","695","3547","4533","2992","2056","1214","16063"
"102","6","柬埔寨(Cambodia)","90","114","327","588","754","982","869","3724"
"102","6","寮國(Laos)","0","0","0","0","0","0","0","0"
"102","6","帝汶(Timor)","0","0","0","0","0","0","0","0"
"102","6","緬甸(Myanmar)","95","60","87","272","414","486","473","1887"
"102","6","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","0"
"102","6","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0"
"102","6","印度(India)","57","102","280","672","365","371","201","2048"
"102","6","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0"
"102","6","斯里蘭卡(Sri Lanka)","0","0","0","0","0","0","0","0"
"102","6","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0"
"102","6","尼泊爾(Nepal)","0","0","0","0","0","0","0","0"
"102","6","不丹(Bhutan )","0","0","0","1","1","4","1","7"
"102","6","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0"
"102","6","塞席爾(Seychelles)","0","0","0","0","0","0","0","0"
"102","6","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0"
"102","6","伊朗(Iran)","0","0","0","0","0","0","0","0"
"102","6","伊拉克(Iraq)","0","0","0","0","0","0","0","0"
"102","6","巴林(Bahrain)","0","0","0","0","0","0","0","0"
"102","6","南葉門(South Yemen)","0","0","0","0","0","0","0","0"
"102","6","沙烏地阿拉伯(Saudi Arabia)","0","0","0","0","0","2","2","4"
"102","6","科威特(Kuwait)","0","0","0","0","0","0","0","0"
"102","6","卡達(Qatar)","0","0","0","0","0","0","0","0"
"102","6","阿曼(Oman)","0","0","0","0","0","0","0","0"
"102","6","以色列(Israel)","0","101","1320","3019","2349","1844","892","9525"
"102","6","約旦(Jordan)","0","0","0","0","0","0","0","0"
"102","6","敘利亞(Syria)","0","0","0","0","0","0","0","0"
"102","6","黎巴嫩(Lebanon)","0","0","0","0","0","0","0","0"
"102","6","阿拉伯聯合大公國(United Arab Emirates)","0","0","0","0","0","0","0","0"
"102","6","葉門(Yemen)","0","0","0","0","0","0","0","0"
"102","6","土耳其(TURKEY)","0","0","0","0","0","0","0","0"
"102","6","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0"
"102","6","阿富汗(觀光)(Afghanistan)","0","0","0","0","0","0","0","0"
"102","6","埃及(Egypt)","0","0","0","0","0","0","0","0"
"102","6","摩洛哥(Morocco)","0","0","0","0","0","0","0","0"
"102","6","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0"
"102","6","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0"
"102","6","利比亞(Libya
)","0","0","0","0","0","0","0","0"
"102","6","蘇丹(Sudan)","0","0","0","0","0","0","0","0"
"102","6","索馬利亞(Somalia)","0","0","0","0","0","0","0","0"
"102","6","南非(S. Africa)","0","0","0","0","0","0","0","0"
"102","6","象牙海岸(Cote D'ivoire)","0","0","0","0","0","0","0","0"
"102","6","奈及利亞(Nigeria)","0","0","0","0","0","0","0","0"
"102","6","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0"
"102","6","幾內亞(Guinea)","0","0","0","0","0","0","0","0"
"102","6","安哥拉(Angola)","0","0","0","0","0","0","0","0"
"102","6","剛果共和國(Congo)","0","0","0","0","0","0","0","0"
"102","6","中非共和國(Central African)","0","0","0","0","0","0","0","0"
"102","6","波札那(Botswana)","0","0","0","0","0","0","0","0"
"102","6","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0"
"102","6","查德(Chad)","0","0","0","0","0","0","0","0"
"102","6","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0"
"102","6","加彭(Gabon)","0","0","0","0","0","0","0","0"
"102","6","甘比亞(Gambia)","0","0","0","0","0","0","0","0"
"102","6","迦納(Ghana)","0","0","0","0","0","0","0","0"
"102","6","肯亞(Kenya)","0","0","0","0","0","0","0","0"
"102","6","賴索托(Lesotho)","0","0","0","0","0","0","0","0"
"102","6","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0"
"102","6","模里西斯(Mauritius)","0","0","0","0","0","0","0","0"
"102","6","馬利(Mali)","0","0","0","0","0","0","0","0"
"102","6","馬拉威(Malawi)","0","0","0","0","0","0","0","0"
"102","6","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0"
"102","6","尼日(Niger)","0","0","0","0","0","0","0","0"
"102","6","盧安達(Rwanda)","0","0","0","0","0","0","0","0"
"102","6","塞內加爾(Senegal)","0","0","0","0","0","0","0","0"
"102","6","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0"
"102","6","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0"
"102","6","烏干達(Uganda)","0","0","0","0","0","0","0","0"
"102","6","尚比亞(Zambia)","0","0","0","0","0","0","0","0"
"102","6","多哥(Togolese Republic)","0","0","0","0","0","0","0","0"
"102","6","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0"
"102","6","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0"
"102","6","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0"
"102","6","貝南(Benin)","0","0","0","0","0","0","0","0"
"102","6","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0"
"102","6","維德角島(Cape Verde)","0","0","0","0","0","0","0","0"
"102","6","吉布地(Djibouti)","0","0","0","0","0","0","0","0"
"102","6","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0"
"102","6","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0"
"102","6","葛摩(Comoros)","0","0","0","0","0","0","0","0"
"102","6","留尼旺(Reunion)","0","0","0","0","0","0","0","0"
"102","6","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0"
"102","6","美國(United States of America)","2894","3123","5541","7120","6562","6339","7679","39258"
"102","6","加拿大(Canada)","499","668","679","735","917","1706","1905","7109"
"102","6","百慕達(Bermuda)","0","0","0","0","0","0","0","0"
"102","6","墨西哥(Mexico)","0","0","0","0","0","0","0","0"
"102","6","巴拿馬(Panama)","0","0","3","0","2","1","0","6"
"102","6","巴貝多(Barbados)","0","0","0","0","0","0","0","0"
"102","6","巴哈馬(Bahamas)","0","0","0","0","0","0","0","0"
"102","6","古巴(Cuba)","0","0","0","0","0","0","0","0"
"102","6","哥斯達黎加(Costa Rica)","0","0","0","0","0","0","0","0"
"102","6","多明尼加(Dominican Rep.)","0","0","0","0","0","0","0","0"
"102","6","瓜地馬拉(Guatemala)","0","0","0","0","0","0","0","0"
"102","6","宏都拉斯(Honduras)","0","0","0","0","0","0","0","0"
"102","6","海地(Haiti)","0","0","0","0","0","0","0","0"
"102","6","牙買加(Jamaica)","0","0","0","0","0","0","0","0"
"102","6","尼加拉瓜(Nicaragua)","0","0","0","0","0","0","0","0"
"102","6","薩爾瓦多(El Salvador)","0","0","0","0","0","0","0","0"
"102","6","千里達及托貝哥(Trinidad)","0","0","0","0","0","0","0","0"
"102","6","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0"
"102","6","貝里斯(Belize)","0","0","0","0","0","0","0","0"
"102","6","格瑞那達(Grenada)","0","0","0","0","0","0","0","0"
"102","6","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0"
"102","6","聖克里斯多福(St. Christopher)","0","0","0","0","0","0","0","0"
"102","6","阿根廷(Argentina)","0","0","0","0","0","0","0","0"
"102","6","巴西(Brazil)","0","0","0","0","0","0","0","0"
"102","6","智利(Chile)","0","0","0","0","0","0","0","0"
"102","6","委內瑞拉(Venezuela)","0","0","0","0","0","0","0","0"
"102","6","玻利維亞(Bolivia)","0","0","0","0","0","0","0","0"
"102","6","哥倫比亞(Colombia)","0","0","0","0","0","0","0","0"
"102","6","厄瓜多爾(Ecuador)","0","0","0","0","0","0","0","0"
"102","6","巴拉圭(Paraguay)","0","0","0","0","0","0","0","0"
"102","6","秘魯(Peru)","0","0","0","0","0","0","0","0"
"102","6","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0"
"102","6","蘇利南(Suriname)","0","0","0","0","0","0","0","0"
"102","6","蓋亞納(Guyana)","0","0","0","0","0","0","0","0"
"102","6","澳洲(Australia)","343","709","755","918","936","1156","1222","6039"
"102","6","紐西蘭(New Zealand)","0","0","0","0","0","0","0","0"
"102","6","裴濟(Fiji)","0","0","1","4","11","9","2","27"
"102","6","諾魯(Nauru)","0","0","0","0","0","0","0","0"
"102","6","帛琉(Palau)","145","178","724","756","411","175","68","2457"
"102","6","東加(Tonga)","0","0","0","0","0","0","0","0"
"102","6","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","1","1"
"102","6","萬那杜(Vanuatu)","0","0","0","0","0","0","0","0"
"102","6","馬紹爾(Marshall)","0","0","0","0","0","0","1","1"
"102","6","大溪地(Tahiti)","0","0","0","0","0","0","0","0"
"102","6","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","3","3"
"102","6","比利時(Belgium)","0","0","0","0","0","0","0","0"
"102","6","法國(France)","178","342","443","1022","977","651","439","4052"
"102","6","德國(Germany)","190","291","495","1044","1042","974","630","4666"
"102","6","義大利(Italy)","0","0","0","0","0","0","0","0"
"102","6","荷蘭(Netherlands)","123","180","373","564","520","435","272","2467"
"102","6","英國(U.K.)","0","0","0","0","0","0","0","0"
"102","6","西班牙(Spain)","0","0","0","0","0","0","0","0"
"102","6","瑞典(Sweden)","0","0","0","0","0","0","0","0"
"102","6","瑞士(Switzerland)","0","0","0","0","0","0","0","0"
"102","6","挪威(Norway)","0","0","0","0","0","0","0","0"
"102","6","丹麥(Denmark)","0","0","0","0","0","0","0","0"
"102","6","愛爾蘭(Ireland)","0","0","0","0","0","0","0","0"
"102","6","冰島(Iceland)","0","0","0","0","0","0","0","0"
"102","6","葡萄牙(Portugal)","0","0","0","0","0","0","0","0"
"102","6","芬蘭(Finland)","0","0","0","0","0","0","0","0"
"102","6","奧地利(Austria)","57","112","182","484","461","640","562","2498"
"102","6","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0"
"102","6","希臘(Greece)","0","0","0","0","0","0","0","0"
"102","6","馬爾他(Malta)","0","0","0","0","0","0","0","0"
"102","6","盧森堡(Luxembourg)","0","0","0","0","0","0","0","0"
"102","6","摩納哥(Monaco)","0","0","0","0","0","0","0","0"
"102","6","安道爾(Andorra)","0","0","0","0","0","0","0","0"
"102","6","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0"
"102","6","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0"
"102","6","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0"
"102","6","教廷(Holy See)","0","0","0","0","0","0","0","0"
"102","6","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0"
"102","6","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0"
"102","6","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0"
"102","6","立陶宛(Lithuania)","0","0","0","0","0","0","0","0"
"102","6","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0"
"102","6","馬其頓(Macedonia)","0","0","0","0","0","0","0","0"
"102","6","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0"
"102","6","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0"
"102","6","俄羅斯(Russian Federation)","0","0","0","1","0","0","0","1"
"102","6","東德(German Democratic)","0","0","0","0","0","0","0","0"
"102","6","波蘭(Poland)","0","0","0","0","0","0","0","0"
"102","6","捷克(Czech)","0","0","0","0","0","0","0","0"
"102","6","匈牙利(Hungary)","0","0","0","0","0","0","0","0"
