"年別","月份","國家名稱","業務","觀光","探親","會議","求學","展覽","醫療","其他","小計"
"Years","Months","Countries","Business","Leisure","Visit Relatives","Conference","Study","Exhibition","Medical Treatment","Others","Subtotals"
"104","3","比利時(Belgium)","228","162","43","11","7","14","1","163","629"
"104","3","法國(France)","1241","856","284","37","75","61","2","844","3400"
"104","3","德國(Germany)","2873","2337","320","110","65","81","1","1155","6942"
"104","3","義大利(Italy)","1017","181","62","37","20","89","0","342","1748"
"104","3","荷蘭(Netherlands)","909","501","63","27","17","33","1","353","1904"
"104","3","英國(U.K.)","1840","1688","404","125","35","72","4","1949","6117"
"104","3","西班牙(Spain)","448","176","51","24","18","24","1","208","950"
"104","3","瑞典(Sweden)","358","203","42","14","4","5","0","179","805"
"104","3","瑞士(Switzerland)","425","270","85","24","20","9","0","155","988"
"104","3","挪威(Norway)","134","111","22","14","1","4","0","51","337"
"104","3","丹麥(Denmark)","244","80","23","11","4","6","0","78","446"
"104","3","愛爾蘭(Ireland)","101","85","16","11","1","0","0","88","302"
"104","3","冰島(Iceland)","14","1","1","1","1","0","0","22","40"
"104","3","葡萄牙(Portugal)","93","173","14","9","0","23","0","184","496"
"104","3","芬蘭(Finland)","131","92","6","7","3","11","0","47","297"
"104","3","奧地利(Austria)","221","171","50","10","6","13","0","95","566"
"104","3","南斯拉夫(Yugoslavia)","0","1","0","0","0","0","0","0","1"
"104","3","希臘(Greece)","59","7","2","1","1","3","0","68","141"
"104","3","馬爾他(Malta)","4","0","0","0","0","1","0","5","10"
"104","3","盧森堡(Luxembourg)","6","36","1","0","1","0","0","10","54"
"104","3","摩納哥(Monaco)","0","0","0","0","0","0","0","0","0"
"104","3","安道爾(Andorra)","1","3","0","0","1","0","0","0","5"
"104","3","列支敦斯登(Liechtenstein)","2","1","0","0","0","0","0","0","3"
"104","3","白俄羅斯(Belarus)","30","1","0","1","0","3","0","17","52"
"104","3","烏克蘭(Ukraine )","49","19","4","4","1","12","0","94","183"
"104","3","教廷(Holy See)","0","0","1","0","0","0","0","0","1"
"104","3","克羅埃西亞(Croatia)","19","10","1","0","0","1","0","43","74"
"104","3","波士尼亞(Bosnia)","2","0","0","0","0","0","0","3","5"
"104","3","愛沙尼亞(Estonia)","10","16","0","2","2","1","0","8","39"
"104","3","立陶宛(Lithuania)","17","24","1","2","2","3","0","13","62"
"104","3","拉脫維亞(Latvia)","17","4","0","0","3","4","0","16","44"
"104","3","馬其頓(Macedonia)","0","0","2","0","0","0","0","5","7"
"104","3","斯洛凡尼亞(Slovenia)","35","21","0","0","1","4","0","15","76"
"104","3","斯洛伐克(Slovakia)","44","40","3","7","2","5","0","16","117"
"104","3","俄羅斯(Russian Federation)","380","112","14","18","15","113","0","257","909"
"104","3","東德(German Democratic)","0","1","0","0","0","0","0","0","1"
"104","3","波蘭(Poland)","176","88","18","11","1","18","0","94","406"
"104","3","捷克(Czech)","100","99","2","10","4","15","0","57","287"
"104","3","匈牙利(Hungary)","48","53","8","4","3","2","0","46","164"
"104","3","阿爾巴尼亞(Albania)","3","3","2","1","0","0","0","4","13"
"104","3","羅馬尼亞(Romania)","56","16","9","2","0","11","0","46","140"
"104","3","摩爾多瓦(Moldova)","0","1","0","0","0","0","0","0","1"
"104","3","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0","0"
"104","4","日本(Japan)","20929","70862","1395","656","198","125","10","16851","111026"
"104","4","韓國(Korea)","4840","36520","872","373","308","182","6","6725","49826"
"104","4","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0","0"
"104","4","香港(Hong Kong)","6970","121916","3211","635","174","20","102","3632","136660"
"104","4","中國大陸(Mainland China)","1377","297538","5178","67","1446","5","6835","46352","358798"
"104","4","澳門(Macao)","124","7578","409","41","13","0","11","643","8819"
"104","4","蒙古(Mongolia)","31","16","9","7","13","6","18","65","165"
"104","4","越南(Vietnam)","514","1425","948","62","23","21","3","10369","13365"
"104","4","泰國(Thailand)","849","6584","669","165","42","127","11","5252","13699"
"104","4","馬來西亞(Malaysia)","1840","28225","1009","382","103","208","65","4819","36651"
"104","4","新加坡(Singapore)","3984","22404","928","513","56","149","5","4345","32384"
"104","4","菲律賓(Philippines)","508","3091","484","172","185","49","29","9536","14054"
"104","4","汶萊(Brunei)","18","153","16","3","0","4","0","30","224"
"104","4","印尼(Indonesia)","414","2433","526","105","40","101","31","9806","13456"
"104","4","柬埔寨(Cambodia)","29","77","23","5","2","0","1","67","204"
"104","4","寮國(Laos)","0","6","4","1","0","0","0","12","23"
"104","4","帝汶(Timor)","0","4","0","0","0","0","0","0","4"
"104","4","緬甸(Myanmar)","24","57","68","27","8","2","308","363","857"
"104","4","索羅門群島(Solomon Islands)","0","1","3","1","3","2","0","1","11"
"104","4","吐瓦魯(Tuvalu)","0","0","0","0","1","0","0","1","2"
"104","4","印度(India)","978","181","101","146","21","53","7","1301","2788"
"104","4","巴基斯坦(Pakistan)","68","11","1","11","1","6","0","31","129"
"104","4","斯里蘭卡(Sri Lanka)","33","2","3","11","1","7","0","28","85"
"104","4","孟加拉(Bangladesh)","55","0","0","5","1","2","0","22","85"
"104","4","尼泊爾(Nepal)","17","2","1","4","2","11","0","84","121"
"104","4","不丹(Bhutan )","10","0","0","1","0","19","0","39","69"
"104","4","馬爾地夫(Maldives)","0","1","0","1","0","0","0","1","3"
"104","4","塞席爾(Seychelles)","0","0","0","0","0","0","0","0","0"
"104","4","吉里巴斯(Kiribati)","0","0","1","0","0","0","4","3","8"
"104","4","伊朗(Iran)","61","4","4","3","1","3","0","117","193"
"104","4","伊拉克(Iraq)","15","3","0","0","0","5","0","3","26"
"104","4","巴林(Bahrain)","4","0","0","0","0","4","0","5","13"
"104","4","南葉門(South Yemen)","0","1","0","0","0","0","0","0","1"
"104","4","沙烏地阿拉伯(Saudi Arabia)","69","17","3","5","10","5","0","70","179"
"104","4","科威特(Kuwait)","15","6","0","1","0","1","1","6","30"
"104","4","卡達(Qatar)","1","1","1","0","0","2","0","0","5"
"104","4","阿曼(Oman)","5","4","0","0","1","3","0","4","17"
"104","4","以色列(Israel)","259","104","13","7","0","4","0","252","639"
"104","4","約旦(Jordan)","48","4","4","3","1","2","0","49","111"
"104","4","黎巴嫩(Lebanon)","32","2","0","0","2","1","0","20","57"
"104","4","葉門(Yemen)","29","2","1","1","0","4","0","13","50"
"104","4","賽普勒斯(Cyprus)","7","15","1","1","1","0","0","6","31"
"104","4","埃及(Egypt)","113","3","4","4","2","14","0","41","181"
"104","4","摩洛哥(Morocco)","6","1","1","2","1","1","0","7","19"
"104","4","阿爾及利亞(Algeria)","17","1","2","2","0","4","0","2","28"
"104","4","突尼西亞(Tunisia)","3","1","0","0","0","0","1","3","8"
"104","4","利比亞(Libya
)","14","1","0","0","0","2","0","1","18"
"104","4","蘇丹(Sudan)","10","0","5","3","0","1","0","3","22"
"104","4","索馬利亞(Somalia)","0","0","0","0","0","0","0","0","0"
"104","4","南非(S. Africa)","101","40","38","14","2","6","0","264","465"
"104","4","象牙海岸(Cote D'ivoire)","0","0","0","1","0","0","0","2","3"
"104","4","奈及利亞(Nigeria)","20","1","1","2","1","6","0","18","49"
"104","4","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0","0"
"104","4","幾內亞(Guinea)","0","0","0","0","0","0","0","0","0"
"104","4","安哥拉(Angola)","0","0","0","0","0","0","0","0","0"
"104","4","剛果共和國(Congo)","0","0","0","0","0","0","0","0","0"
"104","4","中非共和國(Central African)","0","0","0","0","0","0","0","0","0"
"104","4","波札那(Botswana)","0","0","0","0","0","0","0","0","0"
"104","4","喀麥隆(Cameroon)","0","0","0","0","0","0","0","2","2"
"104","4","查德(Chad)","0","0","1","0","0","0","0","0","1"
"104","4","衣索匹亞(Ethiopia)","0","0","0","0","0","1","0","0","1"
"104","4","加彭(Gabon)","0","0","0","0","0","0","0","0","0"
"104","4","甘比亞(Gambia)","2","2","1","0","1","0","0","4","10"
"104","4","迦納(Ghana)","1","0","0","2","0","0","0","0","3"
"104","4","肯亞(Kenya)","13","2","0","2","1","5","0","3","26"
"104","4","賴索托(Lesotho)","0","0","0","0","0","0","0","1","1"
"104","4","馬拉加西(Madagascar)","3","0","0","0","0","0","0","0","3"
"104","4","模里西斯(Mauritius)","2","34","4","0","0","3","0","41","84"
"104","4","馬利(Mali)","0","0","0","0","0","0","0","0","0"
"104","4","馬拉威(Malawi)","0","0","0","0","2","0","0","1","3"
"104","4","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","1","1"
"104","4","尼日(Niger)","0","0","0","0","0","0","0","0","0"
"104","4","盧安達(Rwanda)","0","0","0","0","0","0","0","0","0"
"104","4","塞內加爾(Senegal)","3","3","4","0","0","1","0","4","15"
"104","4","獅子山(Sierra Leone)","0","0","0","0","0","0","0","1","1"
"104","4","坦桑尼亞(Tanzania)","2","0","0","0","0","0","0","4","6"
"104","4","烏干達(Uganda)","3","1","0","1","0","3","0","2","10"
"104","4","尚比亞(Zambia)","1","0","1","2","0","0","0","2","6"
"104","4","多哥(Togolese Republic)","1","0","0","0","0","0","0","0","1"
"104","4","辛巴威(Zimbabwe)","1","1","0","1","0","0","0","1","4"
"104","4","史瓦濟蘭(Swaziland)","3","0","0","1","4","0","0","4","12"
"104","4","布吉納法索(Burkina Faso)","0","0","0","1","6","0","0","5","12"
"104","4","貝南(Benin)","0","0","0","0","0","0","0","0","0"
"104","4","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0","0"
"104","4","維德角島(Cape Verde)","0","0","0","0","0","0","0","0","0"
"104","4","吉布地(Djibouti)","0","0","0","0","0","0","0","0","0"
"104","4","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0","0"
"104","4","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","1","1"
"104","4","葛摩(Comoros)","0","0","0","0","0","0","0","1","1"
"104","4","留尼旺(Reunion)","0","0","0","0","0","0","0","0","0"
"104","4","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","2","2"
"104","4","美國(United States of America)","8926","12013","10553","406","301","41","30","10772","43042"
"104","4","加拿大(Canada)","739","3390","1172","61","38","11","8","3114","8533"
"104","4","百慕達(Bermuda)","0","0","0","0","0","0","0","0","0"
"104","4","墨西哥(Mexico)","87","41","15","4","5","7","0","206","365"
"104","4","巴拿馬(Panama)","13","14","2","1","1","0","0","31","62"
"104","4","巴貝多(Barbados)","4","1","1","0","0","0","0","3","9"
"104","4","巴哈馬(Bahamas)","0","2","0","0","0","0","0","3","5"
"104","4","古巴(Cuba)","1","0","0","0","0","0","0","0","1"
"104","4","哥斯達黎加(Costa Rica)","4","4","3","1","0","0","0","8","20"
"104","4","多明尼加(Dominican Rep.)","6","7","3","0","0","0","0","20","36"
"104","4","瓜地馬拉(Guatemala)","9","7","3","3","3","0","0","16","41"
"104","4","宏都拉斯(Honduras)","1","3","5","1","0","0","0","28","38"
"104","4","海地(Haiti)","1","0","0","0","2","0","0","1","4"
"104","4","牙買加(Jamaica)","0","2","0","0","1","0","0","1","4"
"104","4","尼加拉瓜(Nicaragua)","3","4","1","3","1","0","0","13","25"
"104","4","薩爾瓦多(El Salvador)","3","3","0","4","0","0","0","15","25"
"104","4","千里達及托貝哥(Trinidad)","3","3","0","0","0","0","0","1","7"
"104","4","聖文森(Saint Vincent)","1","1","0","1","1","0","0","0","4"
"104","4","貝里斯(Belize)","2","2","2","0","0","0","0","11","17"
"104","4","格瑞那達(Grenada)","0","0","0","0","0","0","0","0","0"
"104","4","聖露西亞(Saint Lucia)","1","0","0","1","0","2","0","1","5"
"104","4","聖克里斯多福(St. Christopher)","0","0","1","0","0","1","0","1","3"
"104","4","阿根廷(Argentina)","20","17","5","8","3","5","0","62","120"
"104","4","巴西(Brazil)","98","77","44","8","3","9","0","293","532"
"104","4","智利(Chile)","34","11","4","4","1","2","0","89","145"
"104","4","委內瑞拉(Venezuela)","9","2","5","1","0","0","0","28","45"
"104","4","玻利維亞(Bolivia)","4","2","3","0","1","1","0","10","21"
"104","4","哥倫比亞(Colombia)","38","11","3","1","1","2","0","51","107"
"104","4","厄瓜多爾(Ecuador)","6","8","0","2","2","0","0","16","34"
"104","4","巴拉圭(Paraguay)","2","7","8","1","6","3","1","7","35"
"104","4","秘魯(Peru)","15","13","3","1","0","1","0","20","53"
"104","4","烏拉圭(Uruguay)","8","1","0","1","0","0","0","3","13"
"104","4","蘇利南(Suriname)","0","2","0","0","0","0","0","0","2"
"104","4","蓋亞納(Guyana)","1","0","0","0","0","0","0","0","1"
"104","4","澳洲(Australia)","814","2793","834","159","24","61","2","4382","9069"
"104","4","紐西蘭(New Zealand)","150","289","224","30","9","10","0","514","1226"
"104","4","裴濟(Fiji)","2","5","3","1","0","0","0","6","17"
"104","4","諾魯(Nauru)","4","7","0","5","0","0","2","0","18"
"104","4","帛琉(Palau)","2","4","3","2","0","0","41","14","66"
"104","4","東加(Tonga)","0","2","0","0","0","1","0","1","4"
"104","4","巴布亞新幾內亞(Papua New Guinea)","5","1","0","1","0","0","0","2","9"
"104","4","萬那杜(Vanuatu)","1","0","0","0","0","0","0","9","10"
"104","4","馬紹爾(Marshall)","4","3","0","1","2","0","2","4","16"
"104","4","大溪地(Tahiti)","0","3","0","0","0","0","0","0","3"
"104","4","密克羅尼西亞(Micronesian)","0","3","0","1","0","0","0","1","5"
"104","4","比利時(Belgium)","147","190","46","8","13","2","1","306","713"
"104","4","法國(France)","867","1089","447","51","168","20","0","1294","3936"
"104","4","德國(Germany)","1538","1328","203","58","47","9","1","1374","4558"
"104","4","義大利(Italy)","599","217","77","23","14","8","0","462","1400"
"104","4","荷蘭(Netherlands)","512","450","111","17","43","6","0","445","1584"
"104","4","英國(U.K.)","1120","1624","369","50","13","14","0","4475","7665"
"104","4","西班牙(Spain)","224","156","43","10","19","5","0","302","759"
"104","4","瑞典(Sweden)","268","209","50","14","16","2","0","222","781"
"104","4","瑞士(Switzerland)","260","375","73","9","9","5","1","254","986"
"104","4","挪威(Norway)","69","82","11","12","4","0","0","91","269"
"104","4","丹麥(Denmark)","125","70","21","11","5","0","0","97","329"
"104","4","愛爾蘭(Ireland)","74","56","11","8","5","0","0","112","266"
"104","4","冰島(Iceland)","1","2","1","0","0","0","0","2","6"
"104","4","葡萄牙(Portugal)","47","215","15","3","6","2","0","478","766"
"104","4","芬蘭(Finland)","92","93","13","6","9","3","0","70","286"
"104","4","奧地利(Austria)","183","130","43","3","4","2","0","221","586"
"104","4","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0","0"
"104","4","希臘(Greece)","27","14","2","4","0","1","0","95","143"
"104","4","馬爾他(Malta)","1","1","0","0","0","0","0","12","14"
"104","4","盧森堡(Luxembourg)","5","16","2","0","0","1","0","7","31"
"104","4","摩納哥(Monaco)","2","1","1","0","0","0","0","2","6"
"104","4","安道爾(Andorra)","1","0","0","0","0","0","0","1","2"
"104","4","列支敦斯登(Liechtenstein)","1","1","0","1","0","1","0","4","8"
"104","4","白俄羅斯(Belarus)","20","2","0","1","0","2","0","21","46"
"104","4","烏克蘭(Ukraine )","18","12","4","0","1","5","0","102","142"
"104","4","教廷(Holy See)","0","0","0","0","0","0","0","1","1"
"104","4","克羅埃西亞(Croatia)","16","14","3","0","0","0","0","63","96"
"104","4","波士尼亞(Bosnia)","4","0","0","0","0","0","0","1","5"
"104","4","愛沙尼亞(Estonia)","3","11","0","1","0","0","0","20","35"
"104","4","立陶宛(Lithuania)","5","7","0","0","3","2","0","19","36"
"104","4","拉脫維亞(Latvia)","3","7","0","0","0","0","0","16","26"
"104","4","馬其頓(Macedonia)","0","1","0","1","0","0","0","2","4"
"104","4","斯洛凡尼亞(Slovenia)","15","17","0","0","1","0","0","18","51"
"104","4","斯洛伐克(Slovakia)","24","28","3","1","2","2","0","43","103"
"104","4","俄羅斯(Russian Federation)","171","105","9","5","2","24","0","355","671"
"104","4","東德(German Democratic)","1","0","0","0","0","0","0","0","1"
"104","4","波蘭(Poland)","95","122","8","12","9","5","0","115","366"
"104","4","捷克(Czech)","48","121","11","5","12","1","0","70","268"
"104","4","匈牙利(Hungary)","36","30","8","2","0","1","0","61","138"
"104","4","阿爾巴尼亞(Albania)","2","0","1","0","0","0","0","1","4"
"104","4","羅馬尼亞(Romania)","22","29","7","0","0","3","0","51","112"
"104","4","摩爾多瓦(Moldova)","2","0","0","0","0","0","0","1","3"
"104","4","聖馬利諾(San Marino)","0","1","0","0","0","0","0","0","1"
"104","5","日本(Japan)","20022","88707","1370","847","351","67","10","13090","124464"
"104","5","韓國(Korea)","4650","41548","1194","443","502","181","9","6056","54583"
"104","5","北韓(Democratic People's Republic of Korea)","6","0","0","0","0","0","0","18","24"
"104","5","香港(Hong Kong)","7194","103178","2758","623","134","13","128","2947","116975"
"104","5","中國大陸(Mainland China)","1565","311737","4488","61","620","9","6500","47786","372766"
"104","5","澳門(Macao)","133","6838","301","24","27","0","18","442","7783"
"104","5","蒙古(Mongolia)","21","31","15","23","11","3","8","83","195"
"104","5","越南(Vietnam)","434","740","1383","57","44","12","11","9414","12095"
"104","5","泰國(Thailand)","833","3658","351","169","84","46","10","4723","9874"
"104","5","馬來西亞(Malaysia)","1717","23097","1170","325","98","63","62","4341","30873"
"104","5","新加坡(Singapore)","4043","22020","1072","429","192","36","14","3180","30986"
"104","5","菲律賓(Philippines)","503","2488","513","163","47","9","22","9355","13100"
"104","5","汶萊(Brunei)","22","131","21","2","1","0","0","18","195"
"104","5","印尼(Indonesia)","476","1933","580","133","45","48","40","8906","12161"
"104","5","柬埔寨(Cambodia)","15","33","19","10","1","1","5","24","108"
"104","5","寮國(Laos)","2","2","3","6","0","0","0","3","16"
"104","5","帝汶(Timor)","1","1","0","0","0","0","0","0","2"
"104","5","緬甸(Myanmar)","41","38","42","6","3","1","184","377","692"
"104","5","索羅門群島(Solomon Islands)","0","1","0","2","1","0","0","2","6"
"104","5","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0","0"
"104","5","印度(India)","981","249","122","117","69","20","5","1434","2997"
"104","5","巴基斯坦(Pakistan)","49","5","1","8","1","0","0","26","90"
"104","5","斯里蘭卡(Sri Lanka)","38","1","3","10","0","0","2","39","93"
"104","5","孟加拉(Bangladesh)","63","4","5","18","0","4","0","27","121"
"104","5","尼泊爾(Nepal)","4","7","2","4","1","0","1","64","83"
"104","5","不丹(Bhutan )","2","2","2","2","0","0","0","62","70"
"104","5","馬爾地夫(Maldives)","0","2","0","0","0","0","0","8","10"
"104","5","塞席爾(Seychelles)","0","0","0","0","0","0","0","0","0"
"104","5","吉里巴斯(Kiribati)","8","0","0","0","0","0","12","1","21"
"104","5","伊朗(Iran)","63","5","1","8","1","5","0","19","102"
"104","5","伊拉克(Iraq)","7","1","0","0","1","0","0","2","11"
"104","5","巴林(Bahrain)","3","0","0","0","0","1","0","1","5"
"104","5","南葉門(South Yemen)","0","0","0","0","0","0","0","0","0"
"104","5","沙烏地阿拉伯(Saudi Arabia)","51","19","9","5","0","2","0","28","114"
"104","5","科威特(Kuwait)","8","12","3","0","0","0","0","9","32"
"104","5","卡達(Qatar)","2","1","0","0","0","0","0","0","3"
"104","5","阿曼(Oman)","0","2","0","1","2","0","0","1","6"
"104","5","以色列(Israel)","336","69","2","11","1","9","0","64","492"
"104","5","約旦(Jordan)","30","2","4","11","2","0","0","30","79"
"104","5","黎巴嫩(Lebanon)","12","3","0","0","1","0","0","3","19"
"104","5","葉門(Yemen)","5","0","1","0","0","1","0","1","8"
"104","5","賽普勒斯(Cyprus)","7","27","2","1","3","0","0","11","51"
"104","5","埃及(Egypt)","66","3","2","0","2","1","0","26","100"
"104","5","摩洛哥(Morocco)","6","2","1","0","1","0","0","11","21"
"104","5","阿爾及利亞(Algeria)","7","2","1","0","0","0","0","17","27"
"104","5","突尼西亞(Tunisia)","5","1","1","2","0","0","0","4","13"
"104","5","利比亞(Libya
)","3","0","0","1","0","1","0","3","8"
"104","5","蘇丹(Sudan)","3","0","0","0","0","0","0","6","9"
"104","5","索馬利亞(Somalia)","0","0","0","0","0","0","0","0","0"
"104","5","南非(S. Africa)","92","52","23","6","1","2","0","121","297"
"104","5","象牙海岸(Cote D'ivoire)","3","1","1","0","0","0","0","1","6"
"104","5","奈及利亞(Nigeria)","20","1","3","4","3","1","0","19","51"
"104","5","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0","0"
"104","5","幾內亞(Guinea)","0","0","0","0","0","0","0","0","0"
"104","5","安哥拉(Angola)","1","0","0","0","0","0","0","0","1"
"104","5","剛果共和國(Congo)","0","0","0","0","0","0","0","0","0"
"104","5","中非共和國(Central African)","0","0","0","0","0","0","0","0","0"
"104","5","波札那(Botswana)","0","0","0","0","0","0","0","0","0"
"104","5","喀麥隆(Cameroon)","0","0","0","0","1","0","0","0","1"
"104","5","查德(Chad)","0","0","0","0","0","0","0","0","0"
"104","5","衣索匹亞(Ethiopia)","3","1","0","0","3","0","0","3","10"
"104","5","加彭(Gabon)","0","0","0","0","0","0","0","0","0"
"104","5","甘比亞(Gambia)","1","0","0","0","0","0","0","2","3"
"104","5","迦納(Ghana)","2","1","1","0","0","0","0","1","5"
"104","5","肯亞(Kenya)","10","0","5","3","4","0","0","4","26"
"104","5","賴索托(Lesotho)","0","0","0","0","0","0","0","0","0"
"104","5","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0","0"
"104","5","模里西斯(Mauritius)","4","8","4","1","1","0","0","5","23"
"104","5","馬利(Mali)","2","0","0","0","0","0","0","1","3"
"104","5","馬拉威(Malawi)","0","0","0","0","0","0","0","1","1"
"104","5","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","4","4"
"104","5","尼日(Niger)","0","0","0","0","0","0","0","0","0"
"104","5","盧安達(Rwanda)","0","0","0","0","0","0","0","0","0"
"104","5","塞內加爾(Senegal)","4","1","2","0","0","0","0","2","9"
"104","5","獅子山(Sierra Leone)","1","0","0","0","0","0","0","0","1"
"104","5","坦桑尼亞(Tanzania)","1","0","0","0","0","0","0","1","2"
"104","5","烏干達(Uganda)","0","3","0","0","0","0","0","1","4"
"104","5","尚比亞(Zambia)","0","0","0","0","0","0","0","0","0"
"104","5","多哥(Togolese Republic)","0","0","0","0","0","0","0","0","0"
"104","5","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0","0"
"104","5","史瓦濟蘭(Swaziland)","27","4","1","1","0","0","0","64","97"
"104","5","布吉納法索(Burkina Faso)","0","1","1","17","1","1","0","18","39"
"104","5","貝南(Benin)","0","0","0","0","1","0","0","0","1"
"104","5","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0","0"
"104","5","維德角島(Cape Verde)","0","0","0","0","0","0","0","0","0"
"104","5","吉布地(Djibouti)","0","0","0","0","0","0","0","0","0"
"104","5","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0","0"
"104","5","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0","0"
"104","5","葛摩(Comoros)","0","0","0","0","0","0","0","0","0"
"104","5","留尼旺(Reunion)","0","0","0","0","0","0","0","3","3"
"104","5","聖多美及普林西比(Sao Tome & Principe)","1","0","0","3","2","0","0","11","17"
"104","5","美國(United States of America)","9159","11545","11268","505","421","56","39","6342","39335"
"104","5","加拿大(Canada)","718","3597","1261","51","68","7","1","1408","7111"
"104","5","百慕達(Bermuda)","0","1","0","0","0","0","0","0","1"
"104","5","墨西哥(Mexico)","77","57","18","4","6","2","0","78","242"
"104","5","巴拿馬(Panama)","3","15","6","2","2","0","0","22","50"
"104","5","巴貝多(Barbados)","0","0","0","0","0","0","0","2","2"
"104","5","巴哈馬(Bahamas)","1","0","0","0","0","0","0","0","1"
"104","5","古巴(Cuba)","2","0","0","0","0","0","0","1","3"
"104","5","哥斯達黎加(Costa Rica)","0","7","1","0","0","0","0","23","31"
"104","5","多明尼加(Dominican Rep.)","5","0","6","1","5","0","0","44","61"
"104","5","瓜地馬拉(Guatemala)","4","5","8","5","9","1","0","26","58"
"104","5","宏都拉斯(Honduras)","3","7","8","3","7","0","1","24","53"
"104","5","海地(Haiti)","0","0","1","2","7","0","0","8","18"
"104","5","牙買加(Jamaica)","0","0","1","0","0","0","0","0","1"
"104","5","尼加拉瓜(Nicaragua)","1","8","2","3","7","0","0","8","29"
"104","5","薩爾瓦多(El Salvador)","2","3","4","6","1","0","0","15","31"
"104","5","千里達及托貝哥(Trinidad)","1","0","0","0","0","0","0","0","1"
"104","5","聖文森(Saint Vincent)","0","0","0","0","0","0","0","9","9"
"104","5","貝里斯(Belize)","0","0","1","0","0","0","0","8","9"
"104","5","格瑞那達(Grenada)","0","0","1","0","0","0","0","0","1"
"104","5","聖露西亞(Saint Lucia)","3","1","0","1","0","0","0","3","8"
"104","5","聖克里斯多福(St. Christopher)","2","0","1","0","0","0","0","6","9"
"104","5","阿根廷(Argentina)","34","17","11","1","3","0","0","28","94"
"104","5","巴西(Brazil)","102","49","22","9","7","8","0","67","264"
"104","5","智利(Chile)","51","19","2","2","3","1","0","43","121"
"104","5","委內瑞拉(Venezuela)","8","5","3","1","1","0","0","17","35"
"104","5","玻利維亞(Bolivia)","0","2","1","0","0","0","0","3","6"
"104","5","哥倫比亞(Colombia)","34","24","3","2","4","3","0","29","99"
"104","5","厄瓜多爾(Ecuador)","5","6","1","4","1","1","0","11","29"
"104","5","巴拉圭(Paraguay)","2","4","2","2","5","0","0","22","37"
"104","5","秘魯(Peru)","15","16","4","2","1","0","0","28","66"
"104","5","烏拉圭(Uruguay)","5","2","0","0","1","1","0","4","13"
"104","5","蘇利南(Suriname)","0","0","0","0","0","0","0","0","0"
"104","5","蓋亞納(Guyana)","0","0","1","0","0","0","0","2","3"
"104","5","澳洲(Australia)","818","2035","834","164","31","29","5","893","4809"
"104","5","紐西蘭(New Zealand)","174","320","193","24","6","5","0","165","887"
"104","5","裴濟(Fiji)","1","0","1","0","1","0","0","4","7"
"104","5","諾魯(Nauru)","1","8","0","1","0","0","0","0","10"
"104","5","帛琉(Palau)","0","0","1","0","0","0","36","7","44"
"104","5","東加(Tonga)","0","0","1","0","0","0","0","1","2"
"104","5","巴布亞新幾內亞(Papua New Guinea)","5","0","0","6","1","0","0","4","16"
"104","5","萬那杜(Vanuatu)","0","1","0","0","0","0","0","7","8"
"104","5","馬紹爾(Marshall)","0","2","4","1","0","0","0","2","9"
"104","5","大溪地(Tahiti)","1","8","1","0","0","0","0","2","12"
"104","5","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","1","1"
"104","5","比利時(Belgium)","162","80","23","17","16","1","0","80","379"
"104","5","法國(France)","768","749","230","45","172","16","0","736","2716"
"104","5","德國(Germany)","1614","1149","178","58","72","23","0","815","3909"
"104","5","義大利(Italy)","677","236","52","44","26","20","0","260","1315"
"104","5","荷蘭(Netherlands)","477","388","61","30","14","6","1","261","1238"
"104","5","英國(U.K.)","1194","1359","257","81","32","16","0","1277","4216"
"104","5","西班牙(Spain)","225","143","47","19","20","9","0","151","614"
"104","5","瑞典(Sweden)","235","140","27","6","18","5","0","146","577"
"104","5","瑞士(Switzerland)","237","205","61","14","13","7","0","136","673"
"104","5","挪威(Norway)","82","48","7","4","4","1","0","19","165"
"104","5","丹麥(Denmark)","104","32","9","5","4","6","0","38","198"
"104","5","愛爾蘭(Ireland)","74","59","14","3","2","1","0","83","236"
"104","5","冰島(Iceland)","8","2","1","0","0","0","0","0","11"
"104","5","葡萄牙(Portugal)","41","227","17","8","5","5","1","153","457"
"104","5","芬蘭(Finland)","101","78","12","3","8","0","0","44","246"
"104","5","奧地利(Austria)","169","143","37","5","22","4","0","79","459"
"104","5","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","2","2"
