"年別","月份","國家名稱","飛機_松山","飛機_桃園","飛機_臺中","飛機_高雄","飛機_其他","輪船_基隆","輪船_臺中","輪船_高雄","輪船_蘇澳","輪船_花蓮","輪船_金門","輪船_馬祖","輪船_其他","小計"
"Years","Months","Countries","Air. SongShan","Air. Taoyuan","Air. Taichung","Air. Kaohsiung","Air. Others","Sea. Keelung","Sea. Taichung","Sea. Kaohsiung","Sea. Suao","Sea. Hualien","Sea. Kinmem","Sea. Matsu","Sea. Others","Subtotals"
"108","1","巴拉圭(Paraguay)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","秘魯(Peru)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","蘇利南(Suriname)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","蓋亞納(Guyana)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","澳洲(Australia)","4","15554","0","0","0","0","0","2","0","0","0","0","2","15562"
"108","1","紐西蘭(New Zealand)","10","3032","0","0","0","0","0","0","0","0","0","0","0","3042"
"108","1","裴濟(Fiji)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","諾魯(Nauru)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","帛琉(Palau)","12","926","0","0","0","0","0","0","0","0","0","0","0","938"
"108","1","東加(Tonga)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","萬那杜(Vanuatu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","馬紹爾(Marshall)","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"108","1","大溪地(Tahiti)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","比利時(Belgium)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","法國(France)","0","5541","0","0","0","0","0","0","0","0","0","0","0","5541"
"108","1","德國(Germany)","0","4403","0","0","0","0","0","0","0","0","0","0","0","4403"
"108","1","義大利(Italy)","0","2470","0","0","0","0","0","0","0","0","0","0","0","2470"
"108","1","荷蘭(Netherlands)","0","4897","0","0","0","0","0","0","0","0","0","0","0","4897"
"108","1","英國(U.K.)","0","2805","0","0","0","0","0","0","0","0","0","0","0","2805"
"108","1","西班牙(Spain)","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"108","1","瑞典(Sweden)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","瑞士(Switzerland)","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"108","1","挪威(Norway)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","丹麥(Denmark)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","愛爾蘭(Ireland)","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"108","1","冰島(Iceland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","葡萄牙(Portugal)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","芬蘭(Finland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","奧地利(Austria)","0","5066","0","0","0","0","0","0","0","0","0","0","0","5066"
"108","1","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","希臘(Greece)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","馬爾他(Malta)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","盧森堡(Luxembourg)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","摩納哥(Monaco)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","安道爾(Andorra)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","教廷(Holy See)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","立陶宛(Lithuania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","馬其頓(Macedonia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","俄羅斯(Russian Federation)","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"108","1","東德(German Democratic)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","波蘭(Poland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","捷克(Czech)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","匈牙利(Hungary)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","羅馬尼亞(Romania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","1","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","日本(Japan)","23702","306127","3569","60486","422","11696","1","4","0","0","0","0","3","406010"
"108","2","韓國(Korea)","4584","73018","2694","12896","0","1","2","2","0","0","0","0","1","93198"
"108","2","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","香港(Hong Kong)","7","130527","13805","33848","1669","0","0","14","0","0","0","0","3","179873"
"108","2","中國大陸(Mainland China)","41576","218332","6139","27561","0","196","1876","28","0","0","0","1830","2141","299679"
"108","2","澳門(Macao)","51","33600","6676","12281","0","0","0","0","0","0","0","0","0","52608"
"108","2","蒙古(Mongolia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","越南(Vietnam)","6","43962","10164","12585","2810","0","0","1","0","0","0","0","0","69528"
"108","2","泰國(Thailand)","27","66596","1658","6085","0","0","0","0","0","0","0","0","0","74366"
"108","2","馬來西亞(Malaysia)","2","29444","0","1984","1","0","0","0","0","0","0","0","0","31431"
"108","2","新加坡(Singapore)","7","38049","0","2726","0","0","0","6","0","0","0","7","0","40795"
"108","2","菲律賓(Philippines)","23","28019","10","1333","0","0","0","23","0","0","0","0","511","29919"
"108","2","汶萊(Brunei)","0","520","0","0","0","30","0","4","0","0","0","0","2","556"
"108","2","印尼(Indonesia)","0","15945","0","0","3","0","0","0","0","1","0","0","0","15949"
"108","2","柬埔寨(Cambodia)","0","8327","604","100","0","3","1","1","0","0","0","0","6","9042"
"108","2","寮國(Laos)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","帝汶(Timor)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","緬甸(Myanmar)","7","2416","0","0","0","0","0","5","0","0","0","0","3","2431"
"108","2","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","印度(India)","0","1441","0","0","0","0","0","0","0","0","0","0","0","1441"
"108","2","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","斯里蘭卡(Sri Lanka)","0","0","0","0","0","3","0","0","0","0","0","0","0","3"
"108","2","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","尼泊爾(Nepal)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","不丹(Bhutan )","0","0","0","78","0","0","0","0","0","0","0","0","0","78"
"108","2","馬爾地夫(Maldives)","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"108","2","塞席爾(Seychelles)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","伊朗(Iran)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","伊拉克(Iraq)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","巴林(Bahrain)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","南葉門(South Yemen)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","沙烏地阿拉伯(Saudi Arabia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","科威特(Kuwait)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","卡達(Qatar)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","阿曼(Oman)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","以色列(Israel)","0","67","0","0","0","0","0","0","0","0","0","0","0","67"
"108","2","約旦(Jordan)","0","0","0","0","0","0","0","0","0","0","0","29","0","29"
"108","2","敘利亞(Syria)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","黎巴嫩(Lebanon)","0","1","106","0","0","0","0","0","0","0","0","0","0","107"
"108","2","阿拉伯聯合大公國(United Arab Emirates)","0","10344","0","0","0","0","0","0","0","0","0","0","1","10345"
"108","2","葉門(Yemen)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","土耳其(TURKEY)","0","6456","0","0","0","0","0","0","0","0","0","0","0","6456"
"108","2","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","阿富汗(觀光)(Afghanistan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","埃及(Egypt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","摩洛哥(Morocco)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","突尼西亞(Tunisia)","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"108","2","利比亞(Libya
)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","蘇丹(Sudan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","索馬利亞(Somalia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","南非(S. Africa)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","象牙海岸(Cote D'ivoire)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","奈及利亞(Nigeria)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","幾內亞(Guinea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","安哥拉(Angola)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","剛果共和國(Congo)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","中非共和國(Central African)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","波札那(Botswana)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","查德(Chad)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","加彭(Gabon)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","甘比亞(Gambia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","迦納(Ghana)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","肯亞(Kenya)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","賴索托(Lesotho)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","模里西斯(Mauritius)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","馬利(Mali)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","馬拉威(Malawi)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","尼日(Niger)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","盧安達(Rwanda)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","塞內加爾(Senegal)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","烏干達(Uganda)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","尚比亞(Zambia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","多哥(Togolese Republic)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","貝南(Benin)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","維德角島(Cape Verde)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","吉布地(Djibouti)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","葛摩(Comoros)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","留尼旺(Reunion)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","美國(United States of America)","14","41456","0","0","0","1","0","0","0","0","0","0","0","41471"
"108","2","加拿大(Canada)","0","9393","0","0","0","0","0","0","0","0","0","0","0","9393"
"108","2","百慕達(Bermuda)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","墨西哥(Mexico)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","巴拿馬(Panama)","0","0","0","0","0","0","0","6","0","0","0","0","0","6"
"108","2","巴貝多(Barbados)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","巴哈馬(Bahamas)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","古巴(Cuba)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","哥斯達黎加(Costa Rica)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","多明尼加(Dominican Rep.)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","瓜地馬拉(Guatemala)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","宏都拉斯(Honduras)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","海地(Haiti)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","牙買加(Jamaica)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","尼加拉瓜(Nicaragua)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","薩爾瓦多(El Salvador)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","千里達及托貝哥(Trinidad)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","貝里斯(Belize)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","格瑞那達(Grenada)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","智利(Chile)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","委內瑞拉(Venezuela)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","玻利維亞(Bolivia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","哥倫比亞(Colombia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","厄瓜多爾(Ecuador)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","巴拉圭(Paraguay)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","秘魯(Peru)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","蘇利南(Suriname)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","蓋亞納(Guyana)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","澳洲(Australia)","0","17473","0","0","0","0","0","10","0","0","0","0","1","17484"
"108","2","紐西蘭(New Zealand)","0","3546","0","0","0","0","0","0","0","0","0","0","0","3546"
"108","2","裴濟(Fiji)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","諾魯(Nauru)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","帛琉(Palau)","0","1120","0","0","0","0","0","0","0","0","0","0","0","1120"
"108","2","東加(Tonga)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","萬那杜(Vanuatu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","馬紹爾(Marshall)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","大溪地(Tahiti)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","4","0","0","0","0","0","4"
"108","2","比利時(Belgium)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","法國(France)","0","6186","0","0","0","0","0","0","0","0","0","0","0","6186"
"108","2","德國(Germany)","0","4442","0","0","0","0","0","0","0","0","0","0","0","4442"
"108","2","義大利(Italy)","8","1261","0","0","0","0","0","0","0","0","0","0","0","1269"
"108","2","荷蘭(Netherlands)","0","4382","0","0","0","0","0","0","0","0","0","0","0","4382"
"108","2","英國(U.K.)","0","2291","0","0","0","0","0","0","0","0","0","0","0","2291"
"108","2","西班牙(Spain)","0","3","0","0","0","0","0","0","0","0","0","0","0","3"
"108","2","瑞典(Sweden)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","瑞士(Switzerland)","0","3","0","0","0","0","0","0","0","0","0","0","0","3"
"108","2","挪威(Norway)","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"108","2","丹麥(Denmark)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","愛爾蘭(Ireland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","冰島(Iceland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","葡萄牙(Portugal)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","芬蘭(Finland)","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"108","2","奧地利(Austria)","0","5085","0","0","0","0","0","0","0","0","0","0","0","5085"
"108","2","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","希臘(Greece)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","馬爾他(Malta)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","盧森堡(Luxembourg)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","摩納哥(Monaco)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","安道爾(Andorra)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","教廷(Holy See)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","立陶宛(Lithuania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","馬其頓(Macedonia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","俄羅斯(Russian Federation)","0","2","0","0","0","0","0","0","0","0","0","0","2","4"
"108","2","東德(German Democratic)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","波蘭(Poland)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","捷克(Czech)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","匈牙利(Hungary)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","羅馬尼亞(Romania)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","2","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","日本(Japan)","22040","292688","4473","67276","766","12750","2","11","0","0","0","0","2","400008"
"108","3","韓國(Korea)","4645","74511","2864","14271","0","5","2","3","0","0","0","0","2","96303"
"108","3","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","香港(Hong Kong)","12","112387","11441","29843","956","0","0","19","0","0","0","0","1","154659"
"108","3","中國大陸(Mainland China)","40815","209030","6657","26897","0","17","1707","43","0","2","0","1320","1031","287519"
"108","3","澳門(Macao)","29","30976","6308","12408","0","0","0","0","0","0","0","0","0","49721"
"108","3","蒙古(Mongolia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","越南(Vietnam)","11","40450","9071","13268","2165","0","0","2","0","0","0","0","0","64967"
"108","3","泰國(Thailand)","8","57785","1024","6159","0","0","0","0","0","0","0","0","0","64976"
"108","3","馬來西亞(Malaysia)","0","20922","0","1179","0","0","0","0","0","0","0","0","0","22101"
"108","3","新加坡(Singapore)","3","24485","0","1614","0","6","0","13","0","0","0","0","3","26124"
"108","3","菲律賓(Philippines)","0","22746","8","1173","0","0","0","21","0","0","0","0","636","24584"
"108","3","汶萊(Brunei)","0","254","0","0","0","10","0","4","0","0","0","0","0","268"
"108","3","印尼(Indonesia)","0","12313","0","0","0","0","0","4","0","0","0","0","0","12317"
"108","3","柬埔寨(Cambodia)","0","7983","25","0","0","11","0","0","0","0","0","0","5","8024"
"108","3","寮國(Laos)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","帝汶(Timor)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","緬甸(Myanmar)","0","2065","0","0","0","0","0","12","0","0","0","0","2","2079"
"108","3","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","印度(India)","0","1028","0","0","0","0","0","0","0","0","0","0","0","1028"
"108","3","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","斯里蘭卡(Sri Lanka)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","尼泊爾(Nepal)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","不丹(Bhutan )","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","塞席爾(Seychelles)","0","2","0","0","0","0","0","0","0","0","0","0","0","2"
"108","3","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","伊朗(Iran)","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"108","3","伊拉克(Iraq)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","巴林(Bahrain)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","南葉門(South Yemen)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","沙烏地阿拉伯(Saudi Arabia)","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"108","3","科威特(Kuwait)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","卡達(Qatar)","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"108","3","阿曼(Oman)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","以色列(Israel)","0","92","0","0","0","0","0","0","0","0","0","0","0","92"
"108","3","約旦(Jordan)","0","0","0","0","0","0","0","0","0","0","0","10","0","10"
"108","3","敘利亞(Syria)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","黎巴嫩(Lebanon)","0","0","12","0","0","0","0","0","0","0","0","0","0","12"
"108","3","阿拉伯聯合大公國(United Arab Emirates)","0","11765","0","0","0","0","0","0","0","0","0","0","0","11765"
"108","3","葉門(Yemen)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","土耳其(TURKEY)","0","8067","0","0","0","0","0","0","0","0","0","0","0","8067"
"108","3","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0","0","0","0","0","364","364"
"108","3","阿富汗(觀光)(Afghanistan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","埃及(Egypt)","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"108","3","摩洛哥(Morocco)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","利比亞(Libya
)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","3","蘇丹(Sudan)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
